Temp A (K)	Temp B (K)	Current (A)	Voltage (V)	R (ohm)
294.580000	292.610000	0.000100	0.000337	3.370801
294.580000	292.590000	0.000100	0.000336	3.359839
294.580000	292.600000	0.000100	0.000337	3.368692
294.570000	292.590000	0.000100	0.000338	3.375437
294.560000	292.570000	0.000100	0.000337	3.367007
294.540000	292.550000	0.000100	0.000337	3.370801
294.550000	292.540000	0.000100	0.000337	3.374172
294.550000	292.550000	0.000100	0.000337	3.367430
294.540000	292.530000	0.000100	0.000337	3.367428
294.540000	292.530000	0.000100	0.000337	3.372488
294.530000	292.510000	0.000100	0.000338	3.382182
294.520000	292.500000	0.000100	0.000338	3.378383
294.510000	292.490000	0.000100	0.000338	3.378388
294.510000	292.480000	0.000100	0.000337	3.372489
294.500000	292.470000	0.000100	0.000337	3.372066
294.500000	292.450000	0.000100	0.000337	3.373330
294.470000	292.440000	0.000100	0.000337	3.370800
294.470000	292.430000	0.000100	0.000337	3.370378
294.460000	292.420000	0.000100	0.000338	3.383024
294.460000	292.410000	0.000100	0.000337	3.373749
294.450000	292.400000	0.000100	0.000338	3.379230
294.450000	292.390000	0.000100	0.000338	3.379652
294.440000	292.380000	0.000100	0.000338	3.379230
294.430000	292.380000	0.000100	0.000338	3.376280
294.430000	292.350000	0.000100	0.000338	3.377965
294.430000	292.360000	0.000100	0.000337	3.366160
294.400000	292.340000	0.000100	0.000337	3.374172
294.400000	292.340000	0.000100	0.000338	3.376280
294.400000	292.330000	0.000100	0.000338	3.383444
294.400000	292.320000	0.000100	0.000338	3.375437
294.390000	292.310000	0.000100	0.000337	3.369533
294.380000	292.300000	0.000100	0.000337	3.368271
294.360000	292.280000	0.000100	0.000337	3.371222
294.360000	292.270000	0.000100	0.000337	3.372064
294.370000	292.250000	0.000100	0.000336	3.363634
294.350000	292.250000	0.000100	0.000338	3.384289
294.340000	292.240000	0.000100	0.000337	3.374173
294.340000	292.230000	0.000100	0.000338	3.378386
294.330000	292.210000	0.000100	0.000338	3.375014
294.340000	292.210000	0.000100	0.000337	3.367427
294.320000	292.200000	0.000100	0.000337	3.368270
294.310000	292.180000	0.000100	0.000338	3.378388
294.300000	292.170000	0.000100	0.000337	3.372063
294.290000	292.170000	0.000100	0.000338	3.377966
294.290000	292.170000	0.000100	0.000337	3.374592
294.280000	292.150000	0.000100	0.000338	3.377964
294.270000	292.130000	0.000100	0.000338	3.375015
294.250000	292.130000	0.000100	0.000337	3.370379
294.250000	292.120000	0.000100	0.000337	3.372064
294.240000	292.100000	0.000100	0.000337	3.372909
294.250000	292.100000	0.000100	0.000339	3.389767
294.230000	292.090000	0.000100	0.000338	3.376699
294.240000	292.080000	0.000100	0.000338	3.378388
294.230000	292.070000	0.000100	0.000338	3.380492
294.220000	292.050000	0.000100	0.000337	3.373326
294.210000	292.040000	0.000100	0.000338	3.383866
294.200000	292.030000	0.000100	0.000338	3.380074
294.210000	292.020000	0.000100	0.000339	3.386396
294.190000	292.000000	0.000100	0.000338	3.379653
294.180000	292.000000	0.000100	0.000338	3.380492
294.190000	292.000000	0.000100	0.000338	3.375439
294.170000	291.990000	0.000100	0.000337	3.374171
294.170000	291.970000	0.000100	0.000338	3.384710
294.150000	291.970000	0.000100	0.000337	3.372061
294.160000	291.950000	0.000100	0.000338	3.377123
294.140000	291.940000	0.000100	0.000339	3.391031
294.120000	291.930000	0.000100	0.000338	3.381337
294.120000	291.920000	0.000100	0.000338	3.377122
294.130000	291.920000	0.000100	0.000337	3.372908
294.110000	291.900000	0.000100	0.000339	3.387239
294.090000	291.890000	0.000100	0.000338	3.375435
294.100000	291.870000	0.000100	0.000339	3.389349
294.090000	291.860000	0.000100	0.000339	3.385975
294.090000	291.860000	0.000100	0.000338	3.376702
294.070000	291.850000	0.000100	0.000338	3.382600
294.070000	291.840000	0.000100	0.000337	3.371220
294.060000	291.820000	0.000100	0.000338	3.382604
294.060000	291.820000	0.000100	0.000339	3.391033
294.060000	291.810000	0.000100	0.000339	3.385553
294.050000	291.790000	0.000100	0.000338	3.378807
294.040000	291.780000	0.000100	0.000338	3.380918
294.020000	291.760000	0.000100	0.000338	3.384289
294.030000	291.770000	0.000100	0.000338	3.380494
294.020000	291.750000	0.000100	0.000338	3.380495
294.000000	291.740000	0.000100	0.000338	3.380914
294.010000	291.730000	0.000100	0.000339	3.386817
293.990000	291.730000	0.000100	0.000338	3.380494
293.980000	291.710000	0.000100	0.000339	3.391454
293.990000	291.710000	0.000100	0.000339	3.386397
293.970000	291.690000	0.000100	0.000337	3.373327
293.970000	291.680000	0.000100	0.000339	3.385976
293.940000	291.670000	0.000100	0.000338	3.377545
293.950000	291.670000	0.000100	0.000339	3.385553
293.950000	291.650000	0.000100	0.000338	3.376700
293.940000	291.640000	0.000100	0.000339	3.388083
293.930000	291.640000	0.000100	0.000338	3.379230
293.920000	291.620000	0.000100	0.000339	3.392720
293.920000	291.600000	0.000100	0.000339	3.388082
293.910000	291.600000	0.000100	0.000339	3.388082
293.910000	291.590000	0.000100	0.000340	3.398197
293.890000	291.590000	0.000100	0.000339	3.387658
293.890000	291.570000	0.000100	0.000339	3.388081
293.880000	291.560000	0.000100	0.000338	3.382601
293.880000	291.550000	0.000100	0.000337	3.373748
293.880000	291.540000	0.000100	0.000339	3.390191
293.860000	291.520000	0.000100	0.000338	3.382181
293.850000	291.520000	0.000100	0.000340	3.395669
293.850000	291.500000	0.000100	0.000339	3.386397
293.840000	291.500000	0.000100	0.000339	3.386396
293.840000	291.490000	0.000100	0.000339	3.388925
293.830000	291.480000	0.000100	0.000340	3.396090
293.810000	291.460000	0.000100	0.000339	3.389345
293.810000	291.460000	0.000100	0.000340	3.395246
293.810000	291.450000	0.000100	0.000339	3.390610
293.800000	291.440000	0.000100	0.000339	3.388501
293.790000	291.430000	0.000100	0.000339	3.386818
293.770000	291.430000	0.000100	0.000339	3.385553
293.780000	291.420000	0.000100	0.000338	3.382180
293.760000	291.400000	0.000100	0.000339	3.393560
293.760000	291.380000	0.000100	0.000339	3.389347
293.740000	291.380000	0.000100	0.000338	3.377966
293.750000	291.370000	0.000100	0.000339	3.393142
293.740000	291.350000	0.000100	0.000340	3.395246
293.730000	291.350000	0.000100	0.000339	3.387237
293.720000	291.330000	0.000100	0.000340	3.398196
293.720000	291.340000	0.000100	0.000339	3.392718
293.720000	291.320000	0.000100	0.000339	3.386395
293.710000	291.310000	0.000100	0.000339	3.389767
293.690000	291.290000	0.000100	0.000338	3.381335
293.690000	291.270000	0.000100	0.000339	3.386396
293.690000	291.280000	0.000100	0.000340	3.396933
293.680000	291.270000	0.000100	0.000340	3.395245
293.660000	291.250000	0.000100	0.000339	3.394405
293.640000	291.240000	0.000100	0.000338	3.383865
293.650000	291.230000	0.000100	0.000339	3.387659
293.640000	291.230000	0.000100	0.000341	3.407470
293.640000	291.210000	0.000100	0.000340	3.402410
293.640000	291.210000	0.000100	0.000339	3.391033
293.610000	291.190000	0.000100	0.000339	3.393140
293.610000	291.190000	0.000100	0.000339	3.387659
293.600000	291.170000	0.000100	0.000339	3.389766
293.610000	291.170000	0.000100	0.000339	3.391455
293.580000	291.160000	0.000100	0.000339	3.392715
293.590000	291.140000	0.000100	0.000340	3.397354
293.590000	291.130000	0.000100	0.000339	3.388922
293.570000	291.120000	0.000100	0.000339	3.389343
293.570000	291.120000	0.000100	0.000340	3.395669
293.560000	291.100000	0.000100	0.000339	3.391030
293.560000	291.100000	0.000100	0.000340	3.396931
293.540000	291.080000	0.000100	0.000340	3.398197
293.540000	291.070000	0.000100	0.000339	3.389343
293.520000	291.050000	0.000100	0.000339	3.391030
293.520000	291.050000	0.000100	0.000340	3.404941
293.510000	291.050000	0.000100	0.000339	3.386392
293.500000	291.040000	0.000100	0.000339	3.390188
293.500000	291.020000	0.000100	0.000340	3.396089
293.490000	291.010000	0.000100	0.000339	3.392715
293.490000	291.000000	0.000100	0.000340	3.398620
293.490000	291.000000	0.000100	0.000340	3.395246
293.480000	290.980000	0.000100	0.000340	3.401568
293.460000	290.970000	0.000100	0.000339	3.392292
293.440000	290.960000	0.000100	0.000340	3.395248
293.440000	290.940000	0.000100	0.000339	3.394823
293.440000	290.940000	0.000100	0.000339	3.393136
293.440000	290.930000	0.000100	0.000339	3.390608
293.420000	290.910000	0.000100	0.000339	3.390606
293.420000	290.910000	0.000100	0.000340	3.395244
293.420000	290.910000	0.000100	0.000341	3.407890
293.400000	290.890000	0.000100	0.000340	3.403253
293.400000	290.880000	0.000100	0.000339	3.394823
293.400000	290.870000	0.000100	0.000339	3.393558
293.380000	290.850000	0.000100	0.000340	3.400302
293.380000	290.850000	0.000100	0.000340	3.395245
293.380000	290.830000	0.000100	0.000340	3.398196
293.360000	290.830000	0.000100	0.000340	3.400303
293.350000	290.820000	0.000100	0.000340	3.396085
293.340000	290.800000	0.000100	0.000341	3.407048
293.340000	290.790000	0.000100	0.000339	3.394405
293.320000	290.790000	0.000100	0.000340	3.401146
293.330000	290.780000	0.000100	0.000340	3.400303
293.320000	290.770000	0.000100	0.000340	3.400723
293.300000	290.760000	0.000100	0.000341	3.407046
293.290000	290.750000	0.000100	0.000339	3.390606
293.290000	290.730000	0.000100	0.000341	3.409154
293.280000	290.730000	0.000100	0.000340	3.401565
293.280000	290.710000	0.000100	0.000340	3.400302
293.270000	290.700000	0.000100	0.000340	3.396087
293.260000	290.700000	0.000100	0.000340	3.396930
293.240000	290.690000	0.000100	0.000340	3.400724
293.240000	290.670000	0.000100	0.000339	3.391872
293.210000	290.650000	0.000100	0.000340	3.397350
293.210000	290.660000	0.000100	0.000340	3.398617
293.200000	290.640000	0.000100	0.000340	3.403673
293.190000	290.640000	0.000100	0.000340	3.396932
293.180000	290.630000	0.000100	0.000340	3.402832
293.170000	290.610000	0.000100	0.000339	3.385125
293.150000	290.590000	0.000100	0.000339	3.394822
293.140000	290.590000	0.000100	0.000340	3.399459
293.150000	290.570000	0.000100	0.000340	3.399459
293.110000	290.570000	0.000100	0.000340	3.395248
293.100000	290.570000	0.000100	0.000340	3.402831
293.110000	290.550000	0.000100	0.000340	3.399037
293.090000	290.540000	0.000100	0.000340	3.402412
293.070000	290.520000	0.000100	0.000341	3.405363
293.050000	290.530000	0.000100	0.000340	3.401988
293.050000	290.510000	0.000100	0.000341	3.412527
293.050000	290.500000	0.000100	0.000340	3.402830
293.040000	290.490000	0.000100	0.000341	3.405782
293.020000	290.470000	0.000100	0.000340	3.401566
293.000000	290.480000	0.000100	0.000340	3.401145
292.990000	290.460000	0.000100	0.000340	3.401567
292.980000	290.450000	0.000100	0.000340	3.404938
292.980000	290.440000	0.000100	0.000340	3.404521
292.950000	290.430000	0.000100	0.000341	3.406626
292.970000	290.420000	0.000100	0.000339	3.393980
292.960000	290.410000	0.000100	0.000341	3.410421
292.950000	290.390000	0.000100	0.000341	3.407890
292.920000	290.390000	0.000100	0.000341	3.407889
292.910000	290.380000	0.000100	0.000340	3.396088
292.900000	290.370000	0.000100	0.000339	3.394399
292.900000	290.370000	0.000100	0.000340	3.404096
292.880000	290.350000	0.000100	0.000340	3.399878
292.870000	290.340000	0.000100	0.000341	3.406625
292.860000	290.330000	0.000100	0.000341	3.410419
292.830000	290.320000	0.000100	0.000341	3.406204
292.840000	290.310000	0.000100	0.000340	3.400300
292.820000	290.290000	0.000100	0.000340	3.397351
292.820000	290.290000	0.000100	0.000341	3.412525
292.820000	290.270000	0.000100	0.000340	3.398615
292.790000	290.260000	0.000100	0.000341	3.405362
292.780000	290.270000	0.000100	0.000340	3.403253
292.760000	290.240000	0.000100	0.000341	3.409575
292.750000	290.240000	0.000100	0.000340	3.396508
292.760000	290.220000	0.000100	0.000341	3.408733
292.750000	290.220000	0.000100	0.000340	3.404939
292.720000	290.210000	0.000100	0.000342	3.417164
292.710000	290.200000	0.000100	0.000341	3.411263
292.690000	290.190000	0.000100	0.000341	3.405785
292.700000	290.170000	0.000100	0.000341	3.412528
292.690000	290.160000	0.000100	0.000341	3.409995
292.670000	290.150000	0.000100	0.000340	3.404519
292.680000	290.150000	0.000100	0.000340	3.397772
292.650000	290.140000	0.000100	0.000340	3.401569
292.640000	290.120000	0.000100	0.000341	3.411683
292.640000	290.110000	0.000100	0.000341	3.405782
292.620000	290.100000	0.000100	0.000340	3.402832
292.610000	290.090000	0.000100	0.000341	3.412106
292.620000	290.090000	0.000100	0.000341	3.406623
292.580000	290.070000	0.000100	0.000341	3.408309
292.580000	290.070000	0.000100	0.000341	3.414637
292.570000	290.060000	0.000100	0.000341	3.409998
292.560000	290.050000	0.000100	0.000341	3.412527
292.530000	290.030000	0.000100	0.000341	3.409154
292.520000	290.020000	0.000100	0.000341	3.410417
292.520000	290.010000	0.000100	0.000340	3.403671
292.510000	290.010000	0.000100	0.000342	3.415056
292.490000	290.000000	0.000100	0.000341	3.412108
292.490000	289.980000	0.000100	0.000342	3.415056
292.480000	289.970000	0.000100	0.000341	3.413792
292.460000	289.970000	0.000100	0.000341	3.409155
292.460000	289.950000	0.000100	0.000341	3.411263
292.440000	289.930000	0.000100	0.000341	3.413372
292.410000	289.930000	0.000100	0.000341	3.409155
292.430000	289.930000	0.000100	0.000341	3.409995
292.400000	289.910000	0.000100	0.000342	3.416743
292.400000	289.890000	0.000100	0.000341	3.412108
292.380000	289.890000	0.000100	0.000341	3.409575
292.380000	289.880000	0.000100	0.000340	3.403253
292.380000	289.870000	0.000100	0.000342	3.417164
292.350000	289.850000	0.000100	0.000342	3.419692
292.350000	289.850000	0.000100	0.000341	3.412105
292.320000	289.850000	0.000100	0.000342	3.415478
292.310000	289.830000	0.000100	0.000342	3.418849
292.280000	289.810000	0.000100	0.000341	3.410418
292.280000	289.810000	0.000100	0.000342	3.415898
292.270000	289.800000	0.000100	0.000341	3.406202
292.260000	289.790000	0.000100	0.000342	3.415897
292.250000	289.780000	0.000100	0.000341	3.414633
292.270000	289.760000	0.000100	0.000341	3.414214
292.240000	289.750000	0.000100	0.000341	3.405358
292.230000	289.740000	0.000100	0.000341	3.414213
292.210000	289.740000	0.000100	0.000342	3.419692
292.200000	289.720000	0.000100	0.000342	3.415056
292.200000	289.720000	0.000100	0.000341	3.414211
292.200000	289.700000	0.000100	0.000341	3.412525
292.180000	289.700000	0.000100	0.000342	3.416320
292.180000	289.690000	0.000100	0.000342	3.418850
292.150000	289.670000	0.000100	0.000342	3.420113
292.140000	289.660000	0.000100	0.000342	3.424329
292.120000	289.650000	0.000100	0.000342	3.424329
292.110000	289.640000	0.000100	0.000341	3.414634
292.120000	289.630000	0.000100	0.000341	3.414634
292.110000	289.630000	0.000100	0.000342	3.418427
292.080000	289.630000	0.000100	0.000341	3.407050
292.060000	289.600000	0.000100	0.000342	3.417164
292.070000	289.590000	0.000100	0.000342	3.418428
292.040000	289.570000	0.000100	0.000342	3.419691
292.040000	289.570000	0.000100	0.000341	3.405359
292.030000	289.570000	0.000100	0.000342	3.416741
292.020000	289.550000	0.000100	0.000342	3.415899
292.000000	289.530000	0.000100	0.000342	3.416742
291.990000	289.540000	0.000100	0.000342	3.416320
291.980000	289.510000	0.000100	0.000343	3.425174
291.960000	289.520000	0.000100	0.000342	3.418428
291.960000	289.490000	0.000100	0.000341	3.413789
291.950000	289.490000	0.000100	0.000342	3.422222
291.940000	289.490000	0.000100	0.000342	3.417583
291.920000	289.470000	0.000100	0.000342	3.417165
291.940000	289.460000	0.000100	0.000342	3.423487
291.900000	289.440000	0.000100	0.000343	3.426014
291.880000	289.450000	0.000100	0.000343	3.428966
291.880000	289.430000	0.000100	0.000341	3.414633
291.860000	289.420000	0.000100	0.000341	3.413790
291.850000	289.400000	0.000100	0.000342	3.422643
291.850000	289.390000	0.000100	0.000342	3.420957
291.840000	289.380000	0.000100	0.000342	3.421797
291.820000	289.370000	0.000100	0.000342	3.422223
291.810000	289.360000	0.000100	0.000343	3.426857
291.780000	289.350000	0.000100	0.000342	3.424752
291.780000	289.340000	0.000100	0.000342	3.415052
291.770000	289.330000	0.000100	0.000342	3.422221
291.770000	289.330000	0.000100	0.000342	3.417585
291.760000	289.310000	0.000100	0.000341	3.409574
291.750000	289.300000	0.000100	0.000342	3.423064
291.730000	289.280000	0.000100	0.000341	3.413787
291.720000	289.280000	0.000100	0.000342	3.420534
291.710000	289.270000	0.000100	0.000341	3.412103
291.700000	289.260000	0.000100	0.000343	3.426857
291.710000	289.250000	0.000100	0.000342	3.415476
291.680000	289.240000	0.000100	0.000342	3.417164
291.650000	289.220000	0.000100	0.000343	3.426013
291.650000	289.230000	0.000100	0.000343	3.425592
291.650000	289.210000	0.000100	0.000342	3.421800
291.620000	289.200000	0.000100	0.000342	3.415897
291.610000	289.190000	0.000100	0.000342	3.421802
291.590000	289.180000	0.000100	0.000342	3.423482
291.590000	289.170000	0.000100	0.000342	3.415897
291.580000	289.150000	0.000100	0.000343	3.431492
291.580000	289.150000	0.000100	0.000343	3.426433
291.580000	289.140000	0.000100	0.000343	3.428965
291.560000	289.130000	0.000100	0.000342	3.420956
291.540000	289.120000	0.000100	0.000342	3.423485
291.550000	289.100000	0.000100	0.000343	3.425595
